Transaction_ID,Transaction_Amount,Transaction_Volume,Average_Transaction_Amount,Frequency_of_Transactions,Time_Since_Last_Transaction,Day_of_Week,Time_of_Day,Age,Gender,Income,Account_Type,Is_Anomaly,Anomaly_Score
TX899,987.499265703232,2,982.355784080082,5,14,Saturday,18:00,41,Male,818993,Savings,Normal,-0.48431931990606786
TX900,1002.677031530775,2,1019.4321912650278,7,20,Friday,09:00,45,Male,831661,Savings,Normal,-0.48569071699752775
TX901,971.5275112753944,2,997.5195722522,10,13,Friday,07:00,21,Female,831930,Current,Normal,-0.4802602212085149
TX902,1007.5771604216236,3,965.1721878734696,19,26,Monday,04:00,51,Female,1499110,Savings,Anomaly,-0.5541349941814182
TX903,954.9252446552922,2,1012.0674634589463,11,28,Sunday,13:00,55,Female,705123,Current,Normal,-0.4764999933701373
TX904,989.995971709666,1,988.1499621239616,11,6,Thursday,04:00,20,Female,1099595,Savings,Normal,-0.5078233281346027
TX905,978.9261126347112,4,977.3791525140824,7,16,Thursday,10:00,57,Male,825122,Savings,Normal,-0.5027914554036937
TX906,1080.22537900827,3,978.8479559843014,18,2,Tuesday,18:00,26,Male,690447,Savings,Normal,-0.5255299739378348
TX907,940.1906564882034,1,993.863929711028,14,25,Thursday,13:00,61,Female,1150712,Savings,Normal,-0.503278018726438
TX908,935.4719289026892,4,997.1348216927162,15,8,Tuesday,03:00,36,Male,816379,Current,Normal,-0.5118434566604331
TX909,1048.4774033444548,1,1009.4270498165546,14,19,Saturday,21:00,20,Female,928580,Savings,Normal,-0.5049064511585016
TX910,1019.4584905111724,3,1000.0141725536104,15,8,Thursday,01:00,26,Female,1143521,Savings,Normal,-0.4839747212807332
TX911,1061.7646257425213,4,996.5212985675914,11,8,Friday,21:00,50,Male,809163,Current,Normal,-0.5078175266510846
TX912,1069.2894711179904,4,1003.7582942238384,15,1,Wednesday,19:00,50,Male,751069,Current,Normal,-0.5221629977138252
TX913,1052.9390336745123,2,1003.9626330227176,12,25,Tuesday,01:00,26,Female,1191255,Current,Normal,-0.49491246422041457
TX914,946.1512226834744,2,1020.7176932310716,11,14,Tuesday,13:00,39,Female,1196650,Savings,Normal,-0.47208308053801223
TX915,946.8413322130324,4,1008.2926579048268,10,5,Wednesday,07:00,51,Female,590655,Current,Normal,-0.5133974387713218
TX916,1054.3551181007872,1,1006.304898531417,19,14,Thursday,21:00,33,Male,507580,Savings,Normal,-0.5123466410492794
TX917,1014.3387056191292,1,997.055894426288,17,21,Tuesday,20:00,22,Female,311017,Savings,Normal,-0.5269907468885036
TX918,1057.1837869702413,1,1020.3690691852796,5,20,Monday,14:00,63,Female,1218472,Current,Anomaly,-0.5487078245168949
TX919,994.2598875620469,4,1011.3354345236836,14,25,Monday,16:00,42,Male,891293,Savings,Normal,-0.48793437331467937
TX920,1035.5705289732748,2,1062.2582040208767,18,7,Monday,23:00,21,Female,931581,Current,Anomaly,-0.566042691726651
TX921,963.5588450453528,4,1006.0855678326508,19,6,Wednesday,22:00,21,Male,529171,Savings,Anomaly,-0.5610134059074933
TX922,991.3408080301912,3,993.4667448309964,12,1,Tuesday,06:00,29,Female,327197,Current,Normal,-0.5097313112220652
TX923,1002.139145106216,1,1009.883604285616,6,13,Friday,22:00,53,Female,1405323,Savings,Anomaly,-0.548493362119634
TX924,990.7037759525616,1,968.0121047561138,6,28,Thursday,14:00,48,Female,710343,Savings,Normal,-0.5341492969844895
TX925,1064.403786242619,4,1000.2901799852532,9,9,Sunday,07:00,49,Male,721743,Savings,Normal,-0.4854883026633611
TX926,1014.5522016430824,3,1040.084575485408,9,13,Sunday,04:00,60,Female,1447547,Current,Normal,-0.5295611502299548
TX927,1052.1530688647406,3,1027.2480387087685,11,7,Saturday,02:00,62,Male,1089622,Savings,Normal,-0.5292863632055446
TX928,957.90031101192,1,1002.6557563015411,8,27,Monday,13:00,34,Female,643243,Current,Normal,-0.4987986445584173
TX929,999.2656792804064,4,963.9699400698383,12,23,Thursday,09:00,46,Male,557137,Current,Normal,-0.5048211477855004
TX930,983.7134772374776,2,1014.8109073174888,10,21,Friday,08:00,53,Female,1459070,Current,Normal,-0.4919006855763642
TX931,1046.999040904641,1,992.2091441083368,19,9,Sunday,09:00,29,Female,412223,Savings,Normal,-0.5059619853140658
TX932,1007.1474805057694,4,1004.5342337268112,10,26,Thursday,10:00,52,Female,588997,Current,Normal,-0.49667584481188437
TX933,955.537815555295,1,1003.8852281935852,6,16,Monday,19:00,39,Male,1119593,Savings,Normal,-0.501732798415789
TX934,1002.064372779372,4,1020.7431779731648,10,27,Thursday,04:00,40,Male,991898,Current,Normal,-0.49993106635887036
TX935,1019.1448228105544,2,1013.7796790545012,12,27,Thursday,18:00,31,Female,566278,Savings,Normal,-0.48898447383440397
TX936,2833.966439317554,3,1039.2559248674122,10,12,Tuesday,17:00,24,Female,1018960,Current,Anomaly,-0.5885965302954271
TX937,999.9536686884924,4,989.5715591183072,11,22,Monday,02:00,55,Male,913587,Current,Normal,-0.5036629388189338
TX938,936.1832039686732,4,983.3956656221544,18,17,Wednesday,09:00,52,Female,1058271,Savings,Normal,-0.5214839570207633
TX939,1002.880111300262,3,986.5626517823234,18,27,Monday,03:00,40,Male,1012585,Savings,Normal,-0.5143400216204042
TX940,1070.2585027797682,1,995.1731445519398,18,15,Tuesday,03:00,54,Female,472903,Savings,Normal,-0.5217040791955331
TX941,946.3155670541124,3,1001.6216508580164,7,18,Friday,18:00,36,Female,1260814,Current,Normal,-0.4975041153739302
TX942,998.0052808124144,2,971.9152086747682,8,16,Wednesday,06:00,29,Female,721001,Current,Normal,-0.5009273560691714
TX943,949.9166743189536,1,1015.7628708794188,8,21,Friday,19:00,41,Male,1148182,Savings,Normal,-0.5135706602268812
TX944,967.4842160068954,1,1012.2074739945056,11,26,Wednesday,08:00,29,Male,1143810,Current,Normal,-0.5092359351909667
TX945,1029.4250393130596,1,1013.3374469015158,17,23,Wednesday,09:00,54,Female,672646,Savings,Normal,-0.5086424668753204
TX946,1017.6711261902778,2,994.4572906151956,11,11,Sunday,12:00,48,Male,781153,Savings,Normal,-0.4478020236691525
TX947,1009.2562517157008,2,970.987566932944,11,4,Wednesday,01:00,33,Male,1389100,Savings,Normal,-0.5382876073285029
TX948,1012.6187104766803,4,1008.9572665519856,7,7,Saturday,07:00,30,Male,1081608,Current,Normal,-0.47762693745413953
TX949,1039.902993667617,1,976.4665634185988,15,7,Tuesday,18:00,21,Female,400025,Savings,Normal,-0.5218901228147517
TX950,1002.8594308595932,1,1009.1293950285742,16,7,Monday,00:00,18,Male,1037371,Current,Normal,-0.5221070584480576
TX951,959.214444468652,1,1022.3467108000395,8,1,Thursday,02:00,35,Male,373704,Current,Anomaly,-0.5505807217558469
TX952,955.9287546916324,3,1028.083318802008,18,29,Thursday,04:00,43,Male,1241208,Current,Normal,-0.5226121451279155
TX953,1083.6849223110432,4,981.6697401271356,8,6,Thursday,20:00,30,Male,1329237,Current,Normal,-0.508477947377584
TX954,934.9206008598336,3,962.9396303420486,11,20,Monday,13:00,53,Female,741168,Savings,Normal,-0.4987721721338412
TX955,1010.9329653378647,4,991.0735896953132,12,20,Friday,07:00,41,Female,789858,Current,Normal,-0.4870512384816031
TX956,981.5530280484268,2,1004.2761758788212,10,14,Monday,12:00,50,Male,919225,Current,Normal,-0.4611535441107373
TX957,963.0453692160764,2,974.2808921541912,12,3,Sunday,18:00,47,Female,1112002,Savings,Normal,-0.48887322814487744
TX958,970.7047019659412,4,993.0247107060072,16,29,Wednesday,16:00,57,Male,1490064,Savings,Anomaly,-0.5509735185765153
TX959,1033.1435215052315,4,1001.5119897890188,15,25,Monday,01:00,27,Male,694569,Current,Normal,-0.5163042762731989
TX960,1005.3584957629798,4,978.429745172708,16,11,Sunday,22:00,44,Female,1390284,Savings,Normal,-0.5227677698897049
TX961,1008.1599229748178,2,991.6353442889016,10,9,Monday,14:00,43,Male,1131431,Savings,Normal,-0.4591005950368566
TX962,971.280877476853,1,1006.6967639004924,10,22,Wednesday,09:00,18,Female,305435,Savings,Normal,-0.5323805506601379
TX963,989.70051418811,2,988.5518945962737,11,7,Wednesday,03:00,48,Female,1321728,Current,Normal,-0.49463258890620976
TX964,996.1777436385752,3,984.8923284531252,11,29,Monday,09:00,19,Male,336069,Savings,Normal,-0.5327185616554455
TX965,1025.668628431901,2,972.487685686385,7,24,Sunday,10:00,32,Female,984659,Current,Normal,-0.4891282950597353
TX966,958.1649763291427,1,1012.0951845147656,6,18,Sunday,14:00,35,Female,443953,Current,Normal,-0.501835505864266
TX967,951.710868356802,4,989.2285265340676,8,2,Wednesday,06:00,55,Female,941629,Current,Normal,-0.5255589824913741
TX968,979.3760494056032,2,985.2260500334088,12,1,Wednesday,01:00,38,Male,586268,Savings,Normal,-0.5198056886474448
TX969,1013.6210698326804,3,1008.349301796426,16,22,Thursday,17:00,18,Female,665837,Savings,Normal,-0.49335482875027187
TX970,1013.1844743534748,4,1024.4445541670968,12,13,Saturday,01:00,33,Male,998093,Current,Normal,-0.4978225456280405
TX971,1017.5883068907162,3,1010.476147261755,15,29,Friday,16:00,56,Male,429065,Savings,Normal,-0.5319762107839345
TX972,1030.4914538831747,4,958.4073343550592,14,27,Tuesday,13:00,29,Male,1102207,Savings,Normal,-0.515559548766902
TX973,1080.9393819830434,3,1008.3165325891068,5,24,Friday,09:00,19,Female,333734,Current,Normal,-0.5476295752625433
TX974,925.1920593417676,2,981.6357566698042,18,17,Monday,08:00,37,Female,993812,Current,Normal,-0.4994871999729622
TX975,960.6129919552184,1,985.2400410010777,8,9,Monday,21:00,35,Male,360107,Savings,Normal,-0.5250598413593548
TX976,1023.78480161063,3,983.9685212384264,11,16,Friday,15:00,18,Female,824658,Current,Normal,-0.4903504636400703
TX977,1095.3648918213278,2,971.2781697492989,10,8,Friday,00:00,19,Male,870141,Current,Normal,-0.5309970530382659
TX978,991.7140285663288,3,999.82690692159,13,10,Thursday,04:00,21,Male,924588,Savings,Normal,-0.49071041009111693
TX979,1008.75874746545,1,980.6944732080088,11,29,Tuesday,00:00,59,Male,465486,Current,Anomaly,-0.5515866032207835
TX980,1023.7794217964292,1,965.0620861730888,11,7,Sunday,11:00,42,Male,512854,Savings,Normal,-0.5031910954646274
TX981,996.4329151354827,1,1017.0249156345882,5,1,Wednesday,05:00,54,Male,430334,Savings,Anomaly,-0.5690627418078609
TX982,1002.1197493369395,2,1009.0995233823804,18,4,Thursday,20:00,32,Male,899559,Savings,Normal,-0.49569936438091344
TX983,962.7621522380082,4,993.3924787331804,8,16,Saturday,11:00,33,Female,890642,Savings,Normal,-0.47895212720072944
TX984,1049.985740163272,1,982.0366123369575,19,18,Tuesday,09:00,56,Male,449457,Savings,Normal,-0.5255714985383572
TX985,1075.5540097567564,3,957.3272831668236,8,28,Friday,19:00,27,Female,381238,Current,Anomaly,-0.5569342339663109
TX986,1008.3785052900496,1,1023.2451919501134,14,22,Thursday,00:00,30,Male,379360,Savings,Normal,-0.53671328856266
TX987,944.720764549302,4,1017.3389233182118,19,23,Friday,10:00,34,Male,525121,Savings,Normal,-0.5322866058014109
TX988,990.4879577793392,3,970.051066627885,19,17,Sunday,08:00,27,Female,511463,Savings,Normal,-0.49975967171115576
TX989,937.8876733225384,1,977.4882577193606,10,17,Wednesday,19:00,26,Female,393476,Current,Normal,-0.5373376691206239
TX990,1002.6660834214402,2,986.612349306929,13,3,Monday,21:00,40,Male,300801,Current,Normal,-0.49888242737732974
TX991,3091.3103383686625,2,988.8573885485554,14,16,Thursday,00:00,25,Male,912236,Savings,Anomaly,-0.6128385345344224
TX992,921.2851325722224,2,979.9879523777936,18,5,Tuesday,18:00,64,Female,878725,Current,Normal,-0.5365168523564658
TX993,946.0890914941848,4,1007.5418044085357,8,21,Tuesday,17:00,27,Female,833857,Savings,Normal,-0.49135674538328356
TX994,982.2441717278446,4,974.0072466027516,17,29,Saturday,13:00,21,Male,1142329,Current,Normal,-0.5157282186098242
TX995,901.1387577380508,3,976.3632286118202,17,19,Monday,05:00,46,Female,424746,Savings,Normal,-0.5248045268250956
TX996,928.962515516045,4,1028.292292362822,10,25,Wednesday,09:00,58,Female,908278,Current,Normal,-0.5278429324778143
TX997,950.92160027218,2,1022.823423677076,13,28,Friday,02:00,58,Female,1353498,Current,Normal,-0.5350933847758647
TX998,933.2919620497504,4,994.3254499109344,10,8,Tuesday,04:00,58,Female,359072,Savings,Normal,-0.5178006878072244
TX999,968.2893403157236,3,979.078419682935,18,10,Sunday,10:00,31,Female,1101680,Current,Normal,-0.4919802192684718
